,QUERY_ID,TOTAL_ELAPSED_TIME,COMPILATION_TIME,EXECUTION_TIME,ROWS_PRODUCED,WAREHOUSE_NAME,QUERY_TEXT
333,01a7d41d-0001-82ae-0000-0004f18715a1,357437,145,1704,100,MEDIUM_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100
334,01a7d41d-0001-82ae-0000-0004f1871599,714707,145,360163,100000000,MEDIUM_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
335,01a7d41d-0001-82ae-0000-0004f1871595,354573,158,9936,1000000,MEDIUM_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
336,01a7d41d-0001-82ad-0000-0004f1872565,344652,152,2969,10000,MEDIUM_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 10000
337,01a7d41d-0001-82ad-0000-0004f1872561,341722,151,2355,100,MEDIUM_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100
338,01a7d41d-0001-82ad-0000-0004f187255d,502238,152,186984,100000000,MEDIUM_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100000000
339,01a7d41d-0001-82ae-0000-0004f1871591,315302,158,4151,1000000,MEDIUM_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 1000000
340,01a7d41d-0001-82ad-0000-0004f1872559,317665,170,2083,10000,MEDIUM_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 10000
341,01a7d41d-0001-82ae-0000-0004f1871581,317677,181,1766,100,MEDIUM_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100
342,01a7d41d-0001-82ad-0000-0004f1872555,37,26,11,0,SMALL_TEST_WH,use warehouse MEDIUM_TEST_WH
343,01a7d41d-0001-82ad-0000-0004f1872551,1601018,185,809362,100000000,SMALL_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
344,01a7d41d-0001-82ae-0000-0004f187157d,791686,181,15426,1000000,SMALL_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
345,01a7d41d-0001-82ae-0000-0004f1871579,776285,151,3029,10000,SMALL_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 10000
346,01a7d41d-0001-82ae-0000-0004f1871575,775412,155,2761,100,SMALL_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100
347,01a7d41d-0001-82ae-0000-0004f1871571,1216164,166,463214,100000000,SMALL_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100000000
348,01a7d41d-0001-82ae-0000-0004f187156d,752978,135,7233,1000000,SMALL_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 1000000
349,01a7d41d-0001-82ae-0000-0004f1871569,745788,160,2055,10000,SMALL_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 10000
350,01a7d41d-0001-82ad-0000-0004f1872541,743765,199,1122,100,SMALL_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100
351,01a7d41d-0001-82ad-0000-0004f187253d,1476806,147,739504,100000000,SMALL_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
352,01a7d41d-0001-82ad-0000-0004f1872535,744772,151,14708,1000000,SMALL_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
353,01a7d41d-0001-82ae-0000-0004f1871565,730115,174,2556,10000,SMALL_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 10000
354,01a7d41d-0001-82ae-0000-0004f1871561,727659,201,2485,100,SMALL_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100
355,01a7d41d-0001-82ae-0000-0004f187155d,1101987,162,380084,100000000,SMALL_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100000000
356,01a7d41d-0001-82ad-0000-0004f187252d,727282,154,7362,1000000,SMALL_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 1000000
357,01a7d41d-0001-82ad-0000-0004f1872529,721981,167,2042,10000,SMALL_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 10000
358,01a7d41d-0001-82ad-0000-0004f1872525,719993,160,909,100,SMALL_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100
359,01a7d41d-0001-82ae-0000-0004f1871559,33,25,8,0,LARGE_TEST_WH,use warehouse SMALL_TEST_WH
360,01a7d41d-0001-82ae-0000-0004f1871555,288679,195,148019,100000000,LARGE_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
361,01a7d41d-0001-82ad-0000-0004f1872521,140712,184,10100,1000000,LARGE_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
362,01a7d41d-0001-82ae-0000-0004f187154d,132734,159,2864,10000,LARGE_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 10000
363,01a7d41d-0001-82ae-0000-0004f1871549,130244,187,2692,100,LARGE_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100
364,01a7d41d-0001-82ae-0000-0004f1871545,220214,157,111442,100000000,LARGE_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100000000
365,01a7d41d-0001-82ad-0000-0004f187251d,108828,147,3751,1000000,LARGE_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 1000000
366,01a7d41d-0001-82ae-0000-0004f1871541,105118,162,1988,10000,LARGE_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 10000
367,01a7d41d-0001-82ad-0000-0004f1872519,103163,160,1936,100,LARGE_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100
368,01a7d41d-0001-82ae-0000-0004f187153d,261698,188,168623,100000000,LARGE_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
369,01a7d41d-0001-82ad-0000-0004f1872515,101319,173,8789,1000000,LARGE_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
370,01a7d41d-0001-82ad-0000-0004f1872511,93169,185,3145,10000,LARGE_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 10000
371,01a7d41d-0001-82ad-0000-0004f1872509,95692,161,2630,100,LARGE_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100
372,01a7d41d-0001-82ad-0000-0004f1872505,152136,141,90417,100000000,LARGE_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100000000
373,01a7d41d-0001-82ae-0000-0004f1871539,61760,180,4576,1000000,LARGE_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 1000000
374,01a7d41d-0001-82ae-0000-0004f1871535,57227,163,2345,10000,LARGE_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 10000
375,01a7d41d-0001-82ad-0000-0004f1872501,54923,144,1782,100,LARGE_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100
376,01a7d41d-0001-82ae-0000-0004f1871531,43,33,10,0,MEDIUM_TEST_WH,use warehouse LARGE_TEST_WH
377,01a7d41c-0001-82ad-0000-0004f18724f5,677509,167,400260,100000000,MEDIUM_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
378,01a7d41c-0001-82ad-0000-0004f18724f1,277287,186,12459,1000000,MEDIUM_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
379,01a7d41c-0001-82ae-0000-0004f1871529,264871,169,2749,10000,MEDIUM_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 10000
380,01a7d41c-0001-82ae-0000-0004f1871525,262160,157,2100,100,MEDIUM_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100
381,01a7d41c-0001-82ad-0000-0004f18724ed,447982,137,227173,100000000,MEDIUM_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100000000
382,01a7d41c-0001-82ad-0000-0004f18724e9,220851,184,4829,1000000,MEDIUM_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 1000000
383,01a7d41c-0001-82ae-0000-0004f1871521,216027,155,1975,10000,MEDIUM_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 10000
384,01a7d41c-0001-82ae-0000-0004f187151d,214099,185,2136,100,MEDIUM_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100
385,01a7d41c-0001-82ae-0000-0004f1871519,583901,174,369843,100000000,MEDIUM_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
386,01a7d41c-0001-82ad-0000-0004f18724e1,214085,187,10870,1000000,MEDIUM_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
387,01a7d41c-0001-82ad-0000-0004f18724dd,203239,137,2992,10000,MEDIUM_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 10000
388,01a7d41c-0001-82ad-0000-0004f18724d9,200284,144,2759,100,MEDIUM_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100
389,01a7d41c-0001-82ad-0000-0004f18724d5,347074,168,184472,100000000,MEDIUM_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100000000
390,01a7d41c-0001-82ae-0000-0004f1871515,162642,209,4694,1000000,MEDIUM_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 1000000
391,01a7d41c-0001-82ad-0000-0004f18724d1,157983,168,2291,10000,MEDIUM_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 10000
392,01a7d41c-0001-82ae-0000-0004f187150d,158802,180,1878,100,MEDIUM_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100
393,01a7d41c-0001-82ad-0000-0004f18724cd,42,31,11,0,SMALL_TEST_WH,use warehouse MEDIUM_TEST_WH
394,01a7d41c-0001-82ae-0000-0004f1871509,1315080,184,813050,100000000,SMALL_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
395,01a7d41c-0001-82ad-0000-0004f18724c5,504150,212,15681,1000000,SMALL_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
396,01a7d41c-0001-82ae-0000-0004f1871501,490545,214,2788,10000,SMALL_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 10000
397,01a7d41c-0001-82ae-0000-0004f18714fd,487769,157,2439,100,SMALL_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100
398,01a7d41c-0001-82ad-0000-0004f18724c1,909154,228,473821,100000000,SMALL_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100000000
399,01a7d41c-0001-82ad-0000-0004f18724b9,438406,186,7073,1000000,SMALL_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 1000000
400,01a7d41c-0001-82ae-0000-0004f18714f5,434501,200,1962,10000,SMALL_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 10000
401,01a7d41c-0001-82ad-0000-0004f18724b1,432575,159,1278,100,SMALL_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100
402,01a7d41c-0001-82ad-0000-0004f18724ad,1150885,218,734042,100000000,SMALL_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
403,01a7d41c-0001-82ad-0000-0004f18724a9,416861,222,13804,1000000,SMALL_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
404,01a7d41c-0001-82ae-0000-0004f18714f1,403077,195,2840,10000,SMALL_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 10000
405,01a7d41c-0001-82ae-0000-0004f18714ed,400352,221,2811,100,SMALL_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100
406,01a7d41c-0001-82ad-0000-0004f187249d,787722,159,400932,100000000,SMALL_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100000000
407,01a7d41c-0001-82ad-0000-0004f1872499,387899,180,6491,1000000,SMALL_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 1000000
408,01a7d41c-0001-82ad-0000-0004f1872495,381444,191,1831,10000,SMALL_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 10000
409,01a7d41c-0001-82ad-0000-0004f1872491,382820,179,1351,100,SMALL_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100
410,01a7d41b-0001-82ad-0000-0004f187248d,33,23,10,0,LARGE_TEST_WH,use warehouse SMALL_TEST_WH
411,01a7d41b-0001-82ad-0000-0004f1872489,305114,154,204120,100000000,LARGE_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
412,01a7d41b-0001-82ae-0000-0004f18714b9,119288,152,8973,1000000,LARGE_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
413,01a7d41b-0001-82ad-0000-0004f1872481,110337,138,2824,10000,LARGE_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 10000
414,01a7d41b-0001-82ad-0000-0004f187247d,107549,145,2397,100,LARGE_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100
415,01a7d41b-0001-82ae-0000-0004f18714b5,220681,128,116124,100000000,LARGE_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100000000
416,01a7d41b-0001-82ae-0000-0004f18714b1,105243,129,3947,1000000,LARGE_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 1000000
417,01a7d41b-0001-82ae-0000-0004f18714ad,101338,139,2140,10000,LARGE_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 10000
418,01a7d41b-0001-82ad-0000-0004f1872479,99233,130,1619,100,LARGE_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100
419,01a7d41b-0001-82ad-0000-0004f1872475,283579,160,186507,100000000,LARGE_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
420,01a7d41b-0001-82ad-0000-0004f1872471,104815,139,8147,1000000,LARGE_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
421,01a7d41b-0001-82ae-0000-0004f18714a9,97764,133,3049,10000,LARGE_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 10000
422,01a7d41b-0001-82ae-0000-0004f18714a5,96762,124,2808,100,LARGE_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100
423,01a7d41b-0001-82ae-0000-0004f18714a1,182855,126,92738,100000000,LARGE_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100000000
424,01a7d41b-0001-82ad-0000-0004f187246d,94040,127,4415,1000000,LARGE_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 1000000
425,01a7d41b-0001-82ae-0000-0004f187149d,90208,139,1801,10000,LARGE_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 10000
426,01a7d41b-0001-82ad-0000-0004f1872469,89734,155,1495,100,LARGE_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100
427,01a7d41b-0001-82ad-0000-0004f1872465,36,27,9,0,MEDIUM_TEST_WH,use warehouse LARGE_TEST_WH
428,01a7d41b-0001-82ae-0000-0004f1871499,539290,138,409376,100000000,MEDIUM_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
429,01a7d41b-0001-82ae-0000-0004f1871495,129950,131,11742,1000000,MEDIUM_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
430,01a7d41b-0001-82ad-0000-0004f1872461,118251,139,3073,10000,MEDIUM_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 10000
431,01a7d41b-0001-82ae-0000-0004f1871491,115215,152,2602,100,MEDIUM_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100
432,01a7d41b-0001-82ad-0000-0004f187245d,338540,161,227361,100000000,MEDIUM_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100000000
433,01a7d41b-0001-82ae-0000-0004f187148d,112669,150,4856,1000000,MEDIUM_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 1000000
434,01a7d41b-0001-82ad-0000-0004f1872459,107846,150,2131,10000,MEDIUM_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 10000
435,01a7d41b-0001-82ad-0000-0004f1872455,105744,184,2029,100,MEDIUM_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100
436,01a7d41b-0001-82ae-0000-0004f1871489,472130,158,368915,100000000,MEDIUM_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
437,01a7d41b-0001-82ae-0000-0004f1871485,111418,135,10021,1000000,MEDIUM_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
438,01a7d41b-0001-82ae-0000-0004f1871481,103842,156,2579,10000,MEDIUM_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 10000
439,01a7d41b-0001-82ad-0000-0004f1872451,101278,157,2089,100,MEDIUM_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100
440,01a7d41b-0001-82ad-0000-0004f187244d,290637,141,193588,100000000,MEDIUM_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100000000
441,01a7d41b-0001-82ad-0000-0004f1872449,99280,136,4057,1000000,MEDIUM_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 1000000
442,01a7d41b-0001-82ae-0000-0004f187147d,97138,128,2068,10000,MEDIUM_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 10000
443,01a7d41b-0001-82ae-0000-0004f1871479,95318,143,1937,100,MEDIUM_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100
444,01a7d41b-0001-82ae-0000-0004f1871475,40,28,12,0,SMALL_TEST_WH,use warehouse MEDIUM_TEST_WH
445,01a7d41b-0001-82ae-0000-0004f1871471,907787,154,794982,100000000,SMALL_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
446,01a7d41b-0001-82ae-0000-0004f187146d,112833,142,16250,1000000,SMALL_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
447,01a7d41b-0001-82ad-0000-0004f1872445,96606,133,2840,10000,SMALL_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 10000
448,01a7d41b-0001-82ad-0000-0004f1872441,93800,140,2082,100,SMALL_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100
449,01a7d41b-0001-82ad-0000-0004f187243d,553452,171,462726,100000000,SMALL_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100000000
450,01a7d41b-0001-82ae-0000-0004f1871469,90745,186,7097,1000000,SMALL_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 1000000
451,01a7d41b-0001-82ae-0000-0004f1871465,83650,177,2187,10000,SMALL_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 10000
452,01a7d41b-0001-82ae-0000-0004f1871461,81497,141,2015,100,SMALL_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100
453,01a7d41b-0001-82ad-0000-0004f1872439,839792,159,760872,100000000,SMALL_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
454,01a7d41b-0001-82ad-0000-0004f1872435,92025,172,13825,1000000,SMALL_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
455,01a7d41b-0001-82ad-0000-0004f1872431,79606,173,2140,10000,SMALL_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 10000
456,01a7d41b-0001-82ae-0000-0004f187145d,77494,147,2518,100,SMALL_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100
457,01a7d41b-0001-82ae-0000-0004f1871459,459366,145,390311,100000000,SMALL_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100000000
458,01a7d41b-0001-82ad-0000-0004f187242d,75060,149,6638,1000000,SMALL_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 1000000
459,01a7d41b-0001-82ae-0000-0004f1871455,69130,135,2129,10000,SMALL_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 10000
460,01a7d41b-0001-82ad-0000-0004f1872429,68509,190,1615,100,SMALL_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100
461,01a7d41b-0001-82ae-0000-0004f1871451,36,25,11,0,LARGE_TEST_WH,use warehouse SMALL_TEST_WH
462,01a7d41b-0001-82ad-0000-0004f1872425,292959,160,202872,100000000,LARGE_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
463,01a7d41b-0001-82ae-0000-0004f187144d,99457,133,9385,1000000,LARGE_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
464,01a7d41b-0001-82ae-0000-0004f1871449,90284,120,10150,10000,LARGE_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 10000
465,01a7d41b-0001-82ad-0000-0004f1872421,90571,271,11238,100,LARGE_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100
466,01a7d41b-0001-82ad-0000-0004f187241d,185113,286,108896,100000000,LARGE_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100000000
467,01a7d41b-0001-82ad-0000-0004f1872419,80276,198,4140,1000000,LARGE_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 1000000
468,01a7d41b-0001-82ae-0000-0004f1871445,76199,183,3727,10000,LARGE_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 10000
469,01a7d41b-0001-82ae-0000-0004f1871441,76178,186,3773,100,LARGE_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100
470,01a7d41b-0001-82ae-0000-0004f187143d,274616,496,212869,100000000,LARGE_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
471,01a7d41b-0001-82ad-0000-0004f1872415,97397,6115,30017,1000000,LARGE_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
472,01a7d41b-0001-82ae-0000-0004f1871439,90577,619,28580,10000,LARGE_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 10000
473,01a7d41b-0001-82ad-0000-0004f1872411,90566,5979,23164,100,LARGE_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100
474,01a7d41b-0001-82ae-0000-0004f1871435,145390,484,83453,100000000,LARGE_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100000000
475,01a7d41b-0001-82ad-0000-0004f187240d,79700,6096,12163,1000000,LARGE_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 1000000
476,01a7d41b-0001-82ad-0000-0004f1872409,72838,6022,5298,10000,LARGE_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 10000
477,01a7d41b-0001-82ae-0000-0004f1871431,72769,703,10665,100,LARGE_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100
478,01a7d41b-0001-82ae-0000-0004f187142d,32,22,10,0,MEDIUM_TEST_WH,use warehouse LARGE_TEST_WH
479,01a7d41b-0001-82ad-0000-0004f1872405,501006,129,405924,100000000,MEDIUM_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
480,01a7d41b-0001-82ae-0000-0004f1871429,105565,122,10542,1000000,MEDIUM_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
481,01a7d41b-0001-82ad-0000-0004f1872401,95413,162,13707,10000,MEDIUM_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 10000
482,01a7d41b-0001-82ae-0000-0004f1871425,97229,187,17247,100,MEDIUM_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100
483,01a7d41b-0001-82ae-0000-0004f1871421,275268,166,197121,100000000,MEDIUM_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100000000
484,01a7d41b-0001-82ae-0000-0004f187141d,81861,261,4181,1000000,MEDIUM_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 1000000
485,01a7d41b-0001-82ae-0000-0004f1871419,80072,224,2611,10000,MEDIUM_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 10000
486,01a7d41b-0001-82ad-0000-0004f18723fd,77671,281,1636,100,MEDIUM_TEST_WH,select calc_fac_simple(*) from demodb.udf_testing.udf_test limit 100
487,01a7d41b-0001-82ad-0000-0004f18723f9,457197,6053,389009,100000000,MEDIUM_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
488,01a7d41b-0001-82ae-0000-0004f1871415,104114,443,41445,1000000,MEDIUM_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
489,01a7d41b-0001-82ad-0000-0004f18723f5,95469,6065,27174,10000,MEDIUM_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 10000
490,01a7d41b-0001-82ad-0000-0004f18723f1,95626,6039,27300,100,MEDIUM_TEST_WH,select add_rows_vectorized(*) from demodb.udf_testing.udf_test limit 100
491,01a7d41b-0001-82ae-0000-0004f1871411,231740,455,168924,100000000,MEDIUM_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100000000
492,01a7d41b-0001-82ae-0000-0004f187140d,78570,563,15702,1000000,MEDIUM_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 1000000
493,01a7d41b-0001-82ad-0000-0004f18723ed,77749,6172,9349,10000,MEDIUM_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 10000
494,01a7d41b-0001-82ad-0000-0004f18723e9,76286,6319,7743,100,MEDIUM_TEST_WH,select add_rows_simple(*) from demodb.udf_testing.udf_test limit 100
495,01a7d41b-0001-82ad-0000-0004f18723e5,39,29,10,0,SMALL_TEST_WH,use warehouse MEDIUM_TEST_WH
496,01a7d41b-0001-82ae-0000-0004f1871409,879734,157,811154,100000000,SMALL_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100000000
497,01a7d41b-0001-82ae-0000-0004f1871405,81248,142,14537,1000000,SMALL_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 1000000
498,01a7d41b-0001-82ae-0000-0004f1871401,69055,192,18310,10000,SMALL_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 10000
499,01a7d41b-0001-82ad-0000-0004f18723e1,66789,230,11594,100,SMALL_TEST_WH,select calc_fac_vectorized(*) from demodb.udf_testing.udf_test limit 100
